彼號,hit4-lo7
以下,i2-ha7
摘要,tiah4-iau3
國營,kok4-ing5
電視台,tian7-si7-tai5
來自,lai5-tsu7
東歐,tang1-au1
漸漸,tsiam7-tsiam7
焦去,ta1--khi3
歐洲,au1-tsiu1
只有,tsi2-u7
東,tang1
唱聲,tshiang3-siann1
武器,bu2-khi3
分析家,hun1-sik4-ka1
戰爭,tsian3-tsing1
風險,hong1-hiam2
要求,iau1-kiu5
社會,sia7-hue7
政策,tsing3-tshik4
威嚇,ui1-hik4
西方,se1-hong1
表現,piau2-hian7
弱點,jiok8-tiam2
勝利,sing3-li7
月底,gueh8-te2
以前,i2-tsing5
達成,tat8-sing5
協議,hiap8-gi7
贊成者,tsan3-sing5-tsia2
呵咾,o1-lo2
務實,bu7-sit8
路線,loo7-suann3
共和黨,kiong7-ho5-tong2
抵制,te2-tse3
讓步,niu7-poo7
讓,niu7
傷過,siunn1-kue3
意願,i3-guan7
參選,tsham1-suan2
總統,tsong2-thong2
人士,jin5-su7
主張,tsu2-tiunn1
強硬,kiong5-nge7
外交,gua7-kau1
表達,piau2-tat8
趣味,tshu3-bi7
笑詼,tshio3-khue1
爽的,song2--e5
看做,khuann3-tso3
正,tsing3,tsiann3
邪,sia5
雙方,siang1-hong1
之,tsi1
爭,tsing1,tsenn1
道理,to7-li2
盟邦,bing5-pang1
敵人,tik8-lin5
眼內,gan2-lai7
不利,put4-li7
行動,hing5-tong7
東海,tang1-hai2
出招,tshut4-tsiau1
估算,koo2-sng3
種種,tsiong2-tsiong2
國,kok4
缺點,khuat4-tiam2
力量,lik8-liong7
需要的,su1-iau3--e5
企圖心,khi3-too5-sim1
現實,hian7-sit8
中間,tiong1-kan1
平衡,ping5-hing5
套,tho3
原則,guan5-tsik4
執行,tsip4-hing5
戰略,tsian3-liok8
監禁,kam1-kim3
特殊,tik8-su5
現象,hian7-siong7
關,kuainn1,kuinn1
烏人,oo1-lang5
男性,lam5-sing3
一世人,tsit8-si3-lang5
上無,siong7-bo5
櫳仔內,long5-a2-lai7
監獄,kann1-gak8
𤲍,kheh4
費用,hui3-iong7
管理,kuan2-li2
困難,khun3-lan5
加上,ka1-siong7
規个,kui1-e5
體系,the2-he7
偏見,phian1-kian3
坐監,tse7-kann1
白人,peh8-lang5
刑期,hing5-ki5
新聞,sin1-bun5
學者,hak8-tsia2
警告過矣,king2-ko3--kue3--ah4
跨,khua3
講來,kong2--lai5
關鍵,kuan1-kian7
刑事,hing5-su7
法,huat4
改革,kai2-kik4
出勤,tshut4-khin5
安,an1
攝影機,liap4-iann2-ki1
有力,u7-lat8
信號,sin3-ho7
發動,huat4-tong7
盟友,bing5-iu2
跟綴,kin1-tue3
領導,ling2-to7
當選,tong3-suan2
被,pi7
實現,sit8-hian7
承諾,sing5-lok8
種族,tsing2-tsok8
屠殺,too5-sat4
教訓,kau3-hun3
近代,kin7-tai7
歷史,lik8-su2
場,tiunn5
紀念日,ki3-liam7-lit8
四月,si3--gueh8
仝,kang7,kang5
發生咧,huat4-sing1--leh4
刊,khan1
雜誌,tsap8-tsi3
網站,bang7-tsam7
宗教上,tsong1-kau3-siong7
異己,i7-ki2
根本,kin1-pun2
觀察者,kuan1-tshat4-tsia2
族群,tsok8-kun5
早期,tsa2-ki5
影跡,iann2-tsiah4,iann2-jiah4
大規模,tua7-kui1-boo5
暴行,po7-hing5
掩崁,am1-kham3
傳遍,thuan5-phian3
暴力,po7-lik8
統治者,thong2-ti7-tsia2
毋敢,m7-kann2
烏白來,oo1-peh8-lai5
介入,kai3-jip8
制裁,tse3-tshai5
比喻,pi2-lu7
法院,huat4-inn7
部會,poo7-hue7
委員會,ui2-uan5-hue7
防止,hong5-tsi2
拋拋走,pha1-pha1-tsau2
舊年底,ku7-ni5-te2
檢察官,kiam2-tshat4-kuann1
暫停,tsiam7-thing5
安理會,an1-li2-hue7
作為,tsok4-ui5
能力,ling5-lik8
國家,kok4-ka1
插矣,tshap4--ah4
口號,khau2-ho7
簽定,tshiam1-ting7
正式,tsing3-sik4
防禦,hong5-gu7
條約,tiau5-iok4
會談,hue7-tam5
意外,i3-gua7
代先,tai7-sing1
發表,huat4-piau2
保證,po2-tsing3
調整,tiau5-tsing2
王位,ong5-ui7
繼承,ke3-sing5
順位,sun7-ui7
接班,tsiap4-pan1
媒體,mui5-the2
政權,tsing3-khuan5
對外,tui3-gua7
獨立,tok8-lip8
積極,tsik4-kik8
序詩,su7-si1
詩,si1
詩人,si1-jin5
首,siu2
押韻,ah4-un7
格律,kik4-lut8
整齊,tsing2-tse5
作品,tsok4-phin2
小說家,siau2-suat4-ka1
連連,lian5-lian5
社會版,sia7-hue7-pan2
只,tsi2
歹徒,tai2-too5
丙,piann2
日,jit8
而,ji5
胡言亂語,oo5-gian5-luan7-gi2
人生,jin5-sing1,lin5-sing1
一月,it4--gueh8
之一,tsi1-it4
連鞭,liam5-mi1
綿仔糖,mi5-a2-thng5
固定,koo3-ting7
面貌,bin7-mau7
外形,gua7-hing5
在人,tsai7-lang5
稗,phe7
變化,pian3-hua3
才是,tsiah4-si7
真理,tsin1-li2
加出來,ke1--tshut4-lai5
體重,the2-tang7
出門,tshut4-mng5
溢,ik4
猛,bing2,me2
化做,hua3-tso3
無形,bu5-hing5
初次,tshoo1-tshu3
刊登,khan1-ting1
現代詩,hian7-tai7-si1
第三十二,te7-sann1-tsap8-ji7
忘,bong7
憂,iu1
森林,sim1-lim5
之二,tsi1-ji7
迷霧,be5-bu7
罩雺,ta3-bong5
樹林,tshiu7-na5
雺,bong5
箍做,khoo1-tso3
伙,hue2
樹,tshiu7
物,mih8
報路,po3-loo7
幫助,pang1-tsoo7
十一,tsap8-it4
杯仔,pue1-a2
破,phua3
猶袂,iau2-be7
破去,phua3--khi3
好好仔,ho2-ho2-a2
珍惜,tin1-sioh4
傷心,siong1-sim1
彼時,hit4-si5
母語,bu2-gi2
十二,tsap8-ji7
摔破,siak4-phua3
大人,tua7-lang5
教示咱,ka3-si7--lan2
穩定,un2-ting7
保障,po2-tsiong1
冒險,moo7-hiam2
危險,gui5-hiam2
生活,sing1-uah8
傷害,siong1-hai7
活,uah8
白白,peh8-peh8
空過,khang1-kue3
不變,put4-pian3
驚驚,kiann1-kiann1
失敗,sit4-pai7
其實,ki5-sit8
無聊,bo5-liau5
六月,lak8--gueh8
十三,tsap8-sann1
義大,gi7-tai7
遊樂,iu5-lok8
遊樂園,iu5-lok8-hng5
器材,khi3-tsai5
勻聊仔,un5-liau5-a2
大起大落,tua7-khi2-tua7-loh8
平和,ping5-ho5
一觸仔,tsit8-tak4-a2
結束,kiat4-sok4
活動,uah8-tong7,uah8-tang7
圓箍仔,inn5-khoo1-a2
刺激的,tshi3-kik8--e5
穩在的,un2-tsai7--e5
之五,tsi1-goo7
原地,guan5-te7
一點仔,tsit8-tiam2-a2
七月,tshit4--gueh8
十七,tsap8-tshit4
養飼,iunn2-tshi7
重心,tiong7-sim1
空虛,khang1-hi1
孤單,koo1-tuann1
別莊,piat8-tsong1
成就,sing5-tsiu7
權,khuan5
勢,se3
年華,lian5-hua5
西,se1,sai1
遺,ui5
憾,ham7
安心,an1-sim1
夢,bang7
肯定,khing2-ting7
滿意,buan2-i3
八月,peh4--gueh8
笑笑仔,tshio3-tshio3-a2
小可,sio2-khua2
面仔,bin7-a2
紅記記,ang5-ki3-ki3
男女,lam5-lu2
做愛,tso3-ai3
無意無意,bo5-i3-bo5-i3
閒閒,ing5-ing5
黃色片,ng5-sik4-phinn3
演員,ian2-guan5
做起來,tso3--khi2-lai5
路邊,loo7-pinn1
街友,ke1-iu2
規日,kui1-jit8
感覺起來,kam2-kak4--khi2-lai5
憂愁,iu1-tshiu5
啥款,siann2-khuan2
心情,sim1-tsing5,sim1-tsiann5
做伊,tso3--i7
有閒無,u7-ing5--bo5
無閒呢,bo5-ing5--neh4
逐日,tak8-jit8
完美,uan5-bi2
家庭,ka1-ting5
充實,tshiong1-sit8
平常時,ping5-siong5-si5
慣勢,kuan3-si3
配,phue3
久長,ku2-tng5
忝頭,thiam2-thau5
停落來,thing5--loh8-lai5
行了,kiann5-liau2
靈魂,ling5-hun5
肉體,jiok8-the2
路途,loo7-too5
不時,put4-si5
靜落來,tsing7--loh8-lai5
享受,hiang2-siu7
甘甜,kam1-tinn1
腦筋,nau2-kin1
急,kip4
轉彎,tsuan2-uan1
象,tshiunn7
冰箱,ping1-siunn1
冰箱門,ping1-siunn1-mng5
關起來,kuainn1--khi2-lai5
樸素,phok4-soo3
查某囡仔,tsa1-boo2-gin2-a2
查埔人,tsa1-poo1-lang5,ta1-poo1-lang5
證明,tsing3-bing5
身分證,sin1-hun7-tsing3
現代人,hian7-tai7-lang5
事實,su7-sit8
頂頭,ting2-thau5
之六,tsi1-lak8
節,tsiat4
缺席,khuat4-sik8
逃避,to5-pi7
總嘛是,tsong2--ma7--si7
死亡,si2-bong5
降臨,kang3-lim5
二十九,ji7-tsap8-kau2
發出,huat8-tshut4,huat4-tshut4
餓著,go7--tioh8
定,tiann7
這款,tsit4-khuan2
奴隸,loo5-le7
信息,sin3-sit4
雞卵糕,ke1-nng7-ko1
好食款,ho2-tsiah8-khuan2
雞排,ke1-pai5
鼻起來,phinn7--khi2-lai5
歹食款,phainn2-tsiah8-khuan2
看過,khuann3-kue3
胃腸科的,ui7-tng5-kho1--e5
草埔仔,tshau2-poo1-a2
色緻,sik4-ti3
好看,ho2-khuann3
損害,sun2-hai7
甘願,kam1-guan7
精牲,tsing1-senn1
不如,put4-lu5
擋,tong3
喝咻,huah4-hiu1
忍受,jim2-siu7
草踏,tsho2-tah8
暝日,me5-jit8,mi5-jit8
走傱,tsau2-tsong5
扶扶挺挺,phoo5-phoo5-thann2-thann2
虐待,gik8-thai7
還還轉去,hing5-hing5--tng2-khi3
乖順,kuai1-sun7
地獄,te7-gak8
他人,thann1-jin5
著的,tioh8--e5
誠做,tsiann5-tso3
親人,tshin1-lang5
獨立的,tok8-lip8--e5
經驗,king1-giam7
籠仔內,long5-a2-lai7
鏡,kiann3
印度,in3-too7
哲學家,thiat4-hak8-ka1
創作出來,tshong3-tsoh4--tshut4-lai5
天堂,thian1-tong5
敨縛,thau2-pak8
眾,tsiong3
業,giap8
獲,hik8
報,po3
如,ju5
經,king1
劫,kiap4
求,kiu5
此,tshu2
界,kai3
壞,hai7,huai7
他,thann1
次,tshu3
地藏,te7-tsong5
菩薩,phoo5-sat4
三十四,sann1-tsap8-si3
明知,bing5-tsai1
冤家,uan1-ke1
衰,sue1
遍,pian3
爛,nua7
桃花,tho5-hue1
歹運,phainn2-un7
戇人,gong7-lang5
脫離,thuat4-li5
止,tsi2
輪迴,lun5-hue5
中,tiong1,tiong3
三十九,sann1-tsap8-kau2
假設句,ka2-siat4-ku3,ka3-siat4-ku3
複合句,hok8-hap8-ku3
由,iu5
組成,tsoo1-sing5
向望,ng3-bang7
假設詞,ka3-siat4-su5
指向,tsi2-hiong3
平淡,ping5-tam7
不幸,put4-hing7
彩色,tshai2-sik4
好過矣,ho2-kue3--ah4
事業,su7-giap8
富裕,hu3-lu7
注意力,tsu3-i3-lik8
搦,lak8
四十三,si3-tsap8-sann1
神聖,sin5-sing3
母親,bu2-tshin1
母親節,bu2-tshin1-tseh4
政府,tsing3-hu2
電台,tian7-tai5
聲聲句句,siann1-siann1-ku3-ku3
偉大,ui2-tai7
包容,pau1-iong5
女性,lu2-sing3
挵死,long3-si2
揤,jih8,tshih8
鏡頭前,kiann3-thau5-tsing5
磕頭,khap8-thau5
會失禮,hue7-sit4-le2
查埔人咧,tsa1-poo1-lang5--leh4
藥水布,ioh8-tsui2-poo3
縛,pak8
頭殼頂,thau5-khak4-ting2
藏,tshang3
藝人,ge7-jin5
分手,hun1-tshiu2
掰會,pue2-hue7
無事人,bo5-su7-jin5
自我,tsu7-ngoo2
翁婿,ang1-sai3
對不起我,tui3-put4-khi2--gua2
做出,tso3-tshut4
傷天害理,siong1-thian1-hai7-li2
科學家,kho1-hak8-ka1
做官,tso3-kuann1
理想,li2-siong2
讚揚,tsan3-iong5
不過,put4-ko3
男人,lam5-jin5
洗碗,se2-uann2
生日,senn1-jit8
煮飯,tsu2-png7
貼心,tah4-sim1
疼你,thiann3--li2
貼心的,tah4-sim1--e5
慶祝,khing3-tsiok4
周年,tsiu1-ni5
予我囉,hoo7--gua2--looh4
安慰,an1-ui3
家,ka1
慢慢仔,ban7-ban7-a2
四十五,si3-tsap8-goo7
期末,ki5-buat8
角色,kak4-sik4
女主角,lu2-tsu2-kak4
寫出,sia2-tshut4
出來的,tshut4--lai5--e5
出現的,tshut4-hian7--e5
指出,tsi2-tshut4
對象,tui3-siong7
連起來,lian5--khi2-lai5
風吹,hong1-tshue1
獻予,hian3-hoo7
為,ui7
運動,un7-tong7
前輩,tsian5-pue3
有志,iu2-tsi3
吹,tshue1
搢風,tsinn3-hong1
展現,tian2-hian7
韌性,jun7-sing3
實力,sit8-lik8
對面,tui3-bin7
吹來,tshue1--lai5
雄風,hiong5-hong1
惡風,ok4-hong1
狂風,kong5-hong1
穩,un2
蹁過來,phian5--kue3-lai5
身影,sin1-iann2
烏暗,oo1-am3
大方,tai7-hong1
奢颺,tshia1-iann7
大學生,tai7-hak8-sing1
讀過,thak8-kue3
名家,bing5-ka1
理所當然,li2-soo2-tong1-jian5
教,ka3
國際化,kok4-tse3-hua3
通行,thong1-hing5
意識,i3-sik4
形態,hing5-thai3
第五十四,te7-goo7-tsap8-si3
標語,piau1-gi2
大街小巷,tua7-ke1-sio2-hang7
行踏,kiann5-tah8
啉酒,lim1-tsiu2
烏白,oo1-peh8
擲,tan3
糞埽,pun3-so3
深,tshim1
禁止,kim3-tsi2
耍水,sng2-tsui2
時時,si5-si5
防火,hong5-hue2
年年,ni5-ni5
平安,ping5-an1
完全,uan5-tsuan5
對反,tui3-huan2
亂,luan7
亂擲,luan7-tan3
醉茫茫,tsui3-bang5-bang5
照常,tsiau3-siong5
泅水,siu5-tsui2
顯示,hian2-si7
游泳,iu5-ing2
車禍,tshia1-ho7
較車,ka3-tshia1
性能,sing3-ling5
分的,pun1--e5
筆記,pit4-ki3
簿仔,phok8-a2
後面,au7-bin7
印,in3
堂堂正正,tong5-tong5-tsing3-tsing3
中國人,tiong1-kok4-lang5
彼陣,hit4-tsun7
堂正,tong5-tsing3
第五十五,te7-goo7-tsap8-goo7
千,tshing1
杯,pue1
半價,puann3-ke3
預付,i7-hu3
折,tsiat4
唌人的,siann5--lang5--e5
拍折,phah4-tsiat4
權利,khuan5-li7
回饋,hue5-kui7
折數,tsiat4-soo3
一心一意,it4-sim1-it4-i3
接近,tsiap4-kin7
預先,i7-sian1
支付,tsi1-hu3
人質,jin5-tsit4
另日,ling7-jit8
別牌,pat8-pai5
別間,pat8-king1
游泳池,iu5-ing2-ti5
沒收,but8-siu1
算是,sng3-si7
贖金,siok8-kim1
變心,pian3-sim1
代價,tai7-ke3
十二月,tsap8-ji7--gueh8
第五十六,te7-goo7-tsap8-lak8
核電,hik8-tian7
段,tuann7
高貴,ko1-kui3
舞,bu2
三月,sann1--gueh8
台中,tai5-tiong1
通訊,thong1-sin3
罔報,bong2-po3
第兩百,te7-nng7-pah4
二十八,ji7-tsap8-peh4
讚,tsan2
貼,tah4
相片,siong3-phinn3
核能,hik8-ling5
電廠,tian7-tshiunn2
第六十三,te7-lak8-tsap8-sann1
往過,ing2-kue3
國家級,kok4-ka1-kip4
實驗室,sit8-giam7-sik4
無辜,bu5-koo1
七百,tshit4-pah4
九十一,kau2-tsap8-it4
族語,tsok8-gi2
公文,kong1-bun5
原住民,guan5-tsu7-bin5
轉型,tsuan2-hing5
正義,tsing3-gi7
伐,huah8
原住民日,guan5-tsu7-bin5-jit8
紀念,ki3-liam7
正名,tsiann3-mia5
歧視,ki5-si7
稱呼,tshing1-hoo1
多元,to1-guan5
文化,bun5-hua3
受,siu7
公,kong1
領域,ling2-hik8
呈現,thing5-hian7
客家語,kheh4-ka1-gi2
原住民族,guan5-tsu7-bin5-tsok8
通知,thong1-ti1
全戶,tsuan5-hoo7
恢復,khue1-hok8
傳統,thuan5-thong2
名姓,mia5-senn3
聯合,lian5-hap8
收獲節,siu1-hik8-tsiat4
接受,tsiap4-siu7
褒獎,po1-tsiong2
潘,phuann1
孟安,bing7-an1
結合,kiat4-hap8
屏東縣,pin5-tong1-kuan7
分享,hun1-hiong2
花蓮縣,hua1-lian5-kuan7
光復,kong1-hok8
鄉公所,hiong1-kong1-soo2
發出來,huat4--tshut4-lai5
五十三,goo7-tsap8-sann1
早幫車,tsa2-pang1-tshia1
老高的啊,lau2-ko1--e5--ah4
畫了,ue7-liau2
趣味啦,tshu3-bi7--lah4
趕起來,kuann2--khi2-lai5
鬼的,kui2--e5
長啦,tng5--lah4
一段,tsit8-tuann7
悲慘,pi1-tsham2
往事,ong2-su7
前啊,tsing5--ah4
有一日,u7-tsit8-lit8
孤身,koo1-sin1
畫圖,ue7-too5
田庄,tshan5-tsng1
玲玲啊,ling5-ling5--ah4
來去喔,lai5-khi3--ooh4
名唅,mia5--hannh4
黃,ng5
秀蘭,siu3-lan5
農村,long5-tshuan1
笑嘻嘻,tshio3-hi1-hi1
阿哥,a1-ko1
水車,tsui2-tshia1
獻,hian3
微微,bi5-bi5
吹著,tshue1-tioh8
青青,tshinn1-tshinn1
愛意,ai3-i3
倚,ua2
哎喲喂,ai1-io7-ue5
歹看,phainn2-khuann3
驚啦,kiann1--lah4
冷一下,ling2--tsit8-e7
阿昌,a1-tshiong1
伯,peh4
死去,si2--khi3
卸,sia3
寡,kua2
還我,hing5--gua2
從,tsing5
老翁,lau7-ang1
趁錢,than3-tsinn5
寬限一下,khuan1-an7--tsit8-e7
久矣,ku2--ah4
限,an7,han7
不得已的,put4-tik4-i2--e5
拜託咧,pai3-thok4--leh4
辯,pian7
還我啦,hing5--gua2--lah4,hainn5--gua2--lah4
提起,the5-khi2
毋甘,m7-kam1
加添,ka1-thiam1
還伊,hing5--i1,hainn5--i1
代誌咧,tai7-tsi3--leh4
討錢,tho2-tsinn5
簡單嘛,kan2-tan1--mah4
收成,siu1-sing5
錢啊,tsinn5--ah4
還啦,hing5--lah4
雪娥,suat4-ngoo5
轉來的,tng2--lai5--e5
趁食,than3-tsiah8
無偌久,bo5-lua7-ku2
媠矣,sui2--ah4
允,in2
庄跤,tsng1-kha1
厝裡,tshu3--li2
逼,pik4
還人,hing5--lang5
都市,too1-tshi7
混雜,hun7-tsap8
車幫,tshia1-pang1
拜託你乎,pai3-thok4--li2--honnh4
放心,hong3-sim1
五花十色,goo7-hue1-tsap8-sik4
孝心,hau3-sim1
經理,king1-li2
人面,lang5-bin7
闊,khuah4
頭路無,thau5-loo7--bo5
途啊,too5--ah4
董事長,tang2-su7-tiunn2
准的,tsun2--e5
䆀,bai2
欲毋,beh4--m7
處處,tshu3-tshu3
細膩咧,se3-li7--leh4
了解我,liau2-kai2--gua2
火土,hue2-thoo2
歌,kua1
離別,li7-piat8
厝稅,tshu3-se3
遐的,hia1-e5
數,siau3
算算咧,sng3-sng3--leh4
會啦,e7--lah4
頂幫,ting2-pang1
食頭路,tsiah8-thau5-loo7
五十四,goo7-tsap8-si3
舊情,ku7-tsing5
綿綿,mi5-mi5
言,gian5
說出,sueh4-tshut4
因何,in1-ho5
偏偏,phian1-phian1
鍾情,tsiong1-tsing5
想你,siunn7--li2
想起,siunn7-khi2
早日,tsa2-jit8
談戀,tam5-luan5
樹邊,tshiu7-pinn1
男子,lam5-tsu2
誓,se3
看破,khuann3-phua3
避走,phiah4-tsau2
輕薄,khin1-poh8
無情,bo5-tsing5
犧牲,hi1-sing1
黃昏,hong5-hun1
目屎,bak8-sai2
流,lau5
借問一下,tsioh4-mng7--tsit8-e7
去乎,khi3--honnh4
學校啦,hak8-hau7--lah4
班,pan1
擔任,tam1-jim7
兼,kiam1
年級,ni5-kip4
音樂,im1-gak8
六年仔,lak8-ni5-a2
綴著,tue3-tioh8
宿,siok4
侯,hau5
老師啊,lau7-su1--ah4
校長,hau7-tiunn2
稅人,sue3--lang5
租人,tsoo1--lang5
阿甘仔,a1-kam1--a2
轉來去,tng2--lai5-khi3
貨,hue3
出產,tshut4-san2
檳榔,pun1-nng5,pin1-nng5
阿章,a1-tsiunn1
小等咧喔,sio2-tan2--leh4--ooh4
頂日,ting2-jit8
稅,sue3
租,tsoo1
唱歌,tshiunn3-kua1
挽,ban2
笑聲,tshio3-siann1
正當,tsiann3-tng1
每日,mui2-jit8
英俊,ing1-tsun3
標緻,piau1-ti3
聲音,siann1-im1
響亮,hiang2-liang7
鳥隻,tsiau2-tsiah4
聲聲,siann1-siann1
啼,thi5
奇,ki5
說多謝,sueh4-to1-sia7
抌著,tim3--tioh8
有閒,u7-ing5
霞的,ha5--e5
開門咧,khui1-mng5--leh4
總公司,tsong2-kong1-si1
通知啦,thong1-ti1--lah4
後日,au7--jit8
派,phai3
主任,tsu2-jim7
若無,na7-bo5
好聽,ho2-thiann1
窗邊,thang1-pinn1
無影啦,bo5-iann2--lah4
唱著,tshiunn3-tioh8
看了,khuann3-liau2
先生人,sian1-sinn1-lang5
以外咧,i2-gua7--leh4
佯生,tenn3-tshinn1
愛啦,ai3--lah4
阿霞,a1-ha5
醫生館無,i1-sing1-kuan2--bo5
街仔,ke1-a2
緊咧啦,kin2--leh4--lah4
跋落去矣,puah8--loh8-khi3--ah4
按呢生啦,an2-ne1-sinn1--lah4
瘸跤,khue5-kha1
抱,pho7
駛車唅,sai2-tshia1--hannh4
阿林,a1-lim5
菁仔欉頂,tshinn1-a2-tsang5-ting2
跋落來,puah8--loh8-lai5
跋落來啦,puah8--loh8-lai5--lah4
姓,senn3
老師啦,lau7-su1--lah4
霞仔,ha5--a2
慢且,ban7-tshiann2
慢且咧,ban7-tshiann2--leh4
教員,kau3-uan5
跋落去,puah8--loh8-khi3
有咧,u7--leh4
保領,po2-nia2
兄弟啊,hiann1-ti7--ah4
跋落,puah8--loh8
大細聲,tua7-se3-siann1
故意,koo3-i3
膏膏纏,ko1-ko1-tinn5
細聲咧,se3-siann1--leh4
無唅,bo5--hannh4
昏迷,hun7-be5
醒,tshinn2
萬一,ban7-it4
賠我,pue5--gua2
肅靜咧,siok4-tsing7--leh4
無乎,bo5--honnh4
腦震盪,nau2-tsin3-tong7
安靜,an1-tsing7
醫藥費,i1-ioh8-hui3
勞力喔,loo2-lat8--ooh4
來往,lai5-ong2
直直直,tit8-tit8-tit8
偝,ainn7
阿媽,a1-ma2
醫生,i1-sing1
利頭,li7-thau5
通路,thong1-loo7
菜蟲,tshai3-thang5
貿貿去,bauh8-bauh8--khi3
作穡,tsoh4-sit4
卯,bau2
趙,tio7
光明,kong1-bing5
財神,tsai5-sin5
默仔姊,bik8-a2-tse2
天上,thian1-siong7
聖母,sing3-bio2
審判司,sim2-phuann3-si1
罪,tsue7
背謬,pue7-biu7
上帝,siong7-te3
捾水,kuann7-tsui2
沃花,ak4-hue1
雙,siang1
襪仔,bueh8-a2
沙微沙微,sa1-bui1-sa1-bui1
洗面,se2-bin7
拜訪,pai3-hong2
阿姑,a1-koo1
姑丈,koo1-tiunn7
愣愣,gang7-gang7
輸贏的,su1-iann5--e5
惡妻,ok4-tshe1
孽子,giat8-tsu2
可,kho2
治,ti7
序細,si7-se3
礙虐,gai7-gioh8,ngai7-gioh8
廟寺,bio7-si7
信仰,sin3-giong2
箍倚,khoo1-ua2
社區,sia7-khu1
功能,kong1-ling5
桌,toh4
菜色,tshai3-sik4
包含,pau1-ham5
虱目魚,sat4-bak8-hi5
五柳居,ngoo2-liu2-ki1
炊,tshue1
粉蟯,hun2-gio5
蒜頭,suan3-thau5
煠,sah8
白醋,peh8-tshoo3
蝦仔,he5-a2
情況,tsing5-hong2
岌岌可危,gip8-gip8-kho2-gui5
鱷魚,gok8-hi5
員外,guan5-gue7
面色,bin7-sik4
唱曲,tshiunn3-khik4
出喙,tshut4-tshui3
芋仔,oo7-a2
應當,ing1-tong1,ing3-tong1
鬆鬆,sang1-sang1
澩澩,haunnh8-haunnh8
阿兄,a1-hiann1
跋筊,puah8-kiau2
羊眩,iunn5-hin5
川旭,tshuan1-hiok4
七十九,tshit4-tsap8-kau2
噷噷,hmh8-hmh8
俗語,siok8-gi2
媒人喙,hm5-lang5-tshui3
糊瘰瘰,hoo5-lui3-lui3
氣力,khui3-lat8
倒欱,to3-hop4
鼻,phinn7
異鄉,i7-hiong1
酸楚,sng1-tsho2
掠坦橫,liah8-than2-huenn5
粗,tshoo1
總會,tsong2--e7
抱入,pho7-jip8
走江湖,tsau2-kang1-oo5
掛咧,kua3--leh4
通鼓,thong1-koo2
乞食,khit4-tsiah8
唪鼓,phiang7-koo2
師傅,sai1-hu7
拂,hut4
毋著去,m7-tioh8--khi3
昨日,tsoh8-jit8
前往,tsian5-ong2
文史,bun5-su2
父,hu7
葉,iap8
石濤,tsioh8-to5
靈堂,ling5-tng5
跪拜,kui7-pai3
古錐,koo2-tsui1
喓喓,iaunn1-iaunn1
長老,tiunn2-lo2
揖禮,ip4-le2
賓,pin1
主,tsu2
坐落,tse7--loh8
接咧,tsiap4--leh4
感染,kam2-jiam2
年歲,ni5-hue3
感染者,kam2-jiam2-tsia2
佔,tsiam3
多數,to1-soo3
一廿,it4-jiap8
望,bang7
