彼號,hit4-lo7
有當,u7-tang3
版,pan2
失,sit4
察覺,tshat4-kak4
改正,ke2-tsiann3
死神,si2-sin5
走相逐,tsau2-sio1-jik4
嫂仔,so2--a2
仍然,jing5-jian5
聖經句,sing3-king1-ku3
揹仔內,phainn7-a2-lai7
名車,mia5-tshia1
防賊系統,hong5-tshat8-he7-thong2
弱毋,jioh8--m7
搵醬,un3-tsiunn3
蒜茸,suan3-jiong5
柔道,jiu5-to7
擒拿術,khim5-na2-sut8
西施,se1-si1
過肩摔,kue3-king1-siak4
金寶螺,kim1-po2-le5
卵,nng7
挼,lue5,jue5
聽見,thiann1-kinn3
巷仔頭,hang7-a2-thau5
喈一聲,kainn1--tsit8-siann1
心梗窒,sim1-kenn2-that4
發作,huat4-tsok4
引起,in2-khi2
心律,sim1-lut8
不整,put4-tsing2
無張持,bo5-tiunn1-ti5
敱落去,khainn2--loh8-khi3
喀,khennh8
規半晡,kui1-puann3-poo1
雲林縣,hun5-lim5-kuan7
古坑鄉,koo2-khenn1-hiong1
圓環,inn5-khuan5
薑母鴨,kiunn1-bo2-ah4
老店,lau7-tiam3
安檢,an1-kiam2
空隙,khang1-khiah4
假釋犯,ka2-sik4-huan7
刜傷,phut4-siong1
觀護人,kuan1-hoo7-jin5
內行人,lai7-hang5-lang5
形威,hing5-ui1
外行的,gua7-hang5--e5
惡確確,ok4-khiak8-khiak8
勥跤,khiang3-kha1
中橫,tiong1-huainn5
公路,kong1-loo7
沿路,ian5-loo7
坎坎坷坷,kham2-kham2-khiat8-khiat8
路草,loo7-tshau2
險惡,hiam2-ok4
往往,ong2-ong2
行咧,kiann5--leh4
停咧,thing5--leh4
嫌犯,hiam5-huan7
捌貨,bat4-hue3
六十萬,lak8-tsap8-ban7
小提琴,sio2-the5-khim5
俗賣,siok8-be7
良,liong5
苦,khoo2
病症,penn7-tsing3
後來,au7--lai5
廖,liau7
瓊枝,khing5-ki1
獨特,tok8-tik8
苦旦,khoo2-tuann3
哭腔,khau3-khiunn1
歌仔戲,kua1-a2-hi3
沓沓仔,tauh8-tauh8-a2
拍響,phah4-hiang2
名號,mia5-ho7
外省仔,gua7-sing2-a2
阿公,a1-kong1
恬去矣,tiam7--khi3--ah4
職缺,tsit4-khueh4
百外,pah4-gua7
木雕,bok8-tiau1
創新,tshong3-sin1
柴屐,tsha5-kiah8
出頭天,tshut4-thau5-thinn1
大灶,tua7-tsau3
人家,jin5-ke1
臨時,lim5-si5
磚仔,tsng1-a2
砌,kih4
烘爐,hang1-loo5
坩,khann1
大鼎,tua7-tiann2
用的,iong7--e5,ing7--e5
紅面番鴨,ang5-bin7-huan1-ah4
活動中心,uah8-tang7-tiong1-sim1
鼾鼾睏,konn5-konn5-khun3
常常,siong5-siong5
鼾,konn5
大膽,tua7-tann2
胳胴跤,kueh4-lang1-kha1
鋏,giap4
螢幕,ing5-boo7
冗冗,liong7-liong7
網咖,bang7-ka1
家私頭仔,ke1-si1-thau5--a2
喙空,tshui3-khang1
抐,la7
刮,kuih4
疼袂,thiann3--be7
電梯門,tian7-thui1-mng5
滑滑,kut8-kut8
交落,ka1-lauh8
毋是,m7-si7
惹,jia2
食的,tsiah8--e5
雞肉,ke1-bah4
魚肉,hi5-bah4
衛生紙,ue7-sing1-tsua2
尿苴仔,lio7-tsu7-a2
衫褲,sann1-khoo3
二手的,ji7-tshiu2--e5
全新的,tsuan5-sin1--e5
真俗,tsin1-siok8
頭對,thau5-tui3
優,iu1
勝,sing3
劣,luat8
敗,pai7
競爭,king3-tsing1
破壞,pho3-huai7
糜糜卯卯,mi1-mi1-mauh4-mauh4
歌聲,kua1-siann1
絃仔,hian5-a2
美妙,bi2-biau7,bi2-miau7
旋律,suan5-lut8
傳達出去,thuan5-tat8--tshut4-khi3
青年,tshing1-lian5
細,se3
染著,jiam2-tioh8
腦膜炎,nau2-mooh8-iam7
好起來,ho2--khi2-lai5
踏著,tah8-tioh8
水池,tsui2-ti5
路糊糜,loo7-koo5-muai5
尻川,kha1-tshng1
爍爁,sih4-nah4
過手,kue3-tshiu2
喃,nauh4
鬥搭,tau3-tah4
使,sai2
鬼咧,kui2--leh4
漚,au3
梨仔,lai5-a2
假,ke2
蘋果,phong7-ko2
樹薯,tshiu7-tsi5
假做,ke2-tso3
蓮藕粉,lian5-ngau7-hun2
販賣,huan3-be7
動物,tong7-but8
保護法,po2-hoo7-huat4
規定,kui1-ting7
掠獸夾,liah8-siu3-ngeh4
卿雲廟,khing1-hun5-bio7
迎請,ngia5-tshiann2
李府,li2-hu2
王爺,ong5-ia5
鹽埕,iam5-tiann5
頭鼓,thau5-koo2
疫情,ik8-tsing5
蟯蟯動,ngiauh8-ngiauh8-tang7
門診,mng5-tsin2
急診,kip4-tsin2
新流感,sin1-liu5-kam2
病人,penn7-lang5
扭,ngiu2
腰,io1
顯,hian2
心適,sim1-sik4
豆莢,tau7-ngueh4
莢,ngueh4
三十五,sann1-tsap8-goo7
知名,ti1-mia5
服裝,hok8-tsong1
偽造,gui7-tso7
標頭,phiau1-thau5
老主顧,lau7-tsu2-koo3
做了,tso3-liau2
宋盼,song3-phan3
降下,kang3-ha7
金珠仔,kim1-tsu1-a2
冰雹,ping1-phauh8
無彩,bo5-tshai2
苦心,khoo2-sim1
紲,sua3
水沫,sui2-pheh8
新竹市,sin1-tik4-tshi7
胃腸炎,ui7-tng5-iam7
擗出,phiak8-tshut4
大腸,tua7-tng5
拍空,phah4-khang1
緊急,kin2-kip4
手術,tshiu2-sut8
過面,kue3-bin7
大龐,tua7-phiang7
動作,tong7-tsok4
飯桶,png7-thang2
一擺,tsit8-pai2
鵝母,go5-bo2
尻脊骿,kha1-tsiah4-phiann1,ka1-tsiah4-phiann1
頂懸,ting2-kuan5
趨落來,tshu1--loh8-lai5
短短,te2-te2
淹起來,im1--khi2-lai5
受困,siu7-khun3
無通,bo5-thang1
家長,ka1-tiunn2
咇咇掣,phih8-phih8-tshuah4
越南籍,uat8-lam5-tsik8
匹偶,phit4-ngoo2
警方,king2-hong1
閘車,tsah8-tshia1
扣去,khau3-khi3
派出所,phai3-tshut4-soo2
無代無誌,bo5-tai7-bo5-tsi3
嗙,phngh4
便若,pian7-na7
借款人,tsioh4-khuan2-jin5
伻還,phenn1-hing5
細漢的,se3-han3--e5
拍做,phah4-tso3
重傷,tang7-siong1
潑,phuah4
油漆,iu5-tshat4
倚靠,ua2-kho3
雪文沫,sap4-bun5-phueh8
薄,poh8
醫界,i1-kai3
煏,piak4
見笑代,kian3-siau3-tai7
交結,kau1-kiat4
金光黨,kim1-kong1-tong2
保險金,po2-hiam2-kim1
騙了了,phian3-liau2-liau2
虎龍豹彪,hoo2-liong5-pa3-piu1
烏頭觳仔,oo1-thau5-khok4-a2
中低海拔,tiong1-ke7-hai2-puat8
鳥類,tsiau2-lui7
臺東,tai5-tang1
果子園,kue2-tsi2-hng5
公園,kong1-hng5
嫁人,ke3--lang5
舂臼槌,tsing1-khu7-thui5
舂米,tsing1-bi2
簸箕,pua3-ki1
簸,pua3
掃,sau3
塗跤,thoo5-kha1
奉待,hong7-thai7
翁姑,ong1-koo1
夠額矣,kau3-giah8--ah4
捌字,bat4-ji7
無路用,bo5-loo7-iong7
坪,phenn5
套房,tho3-pang5
家具,ka1-ku7
佛門,hut8-mng5
法師,huat4-su1
姐弟,tsia2-te7
財產,tsai5-san2
參,tsham1
垃圾話,lah4-sap4-ue7
講出,kong2-tshut4
立委,lip8-ui2
立場,lip8-tiunn5
洩漏,siap8-lau7
內情,lue7-tsing5
愛文,ai3-bun5
檨仔,suainn7-a2
外銷,gua7-siau1
銷往,siau1-ong2
北海道,pak4-hai2-to7
親率,tshin1-suai3
素還真,soo3-huan5-tsin1
妖后,iau1-hio7
月神,gueh8-sin5
霹靂,phik4-lik8
柴尪仔,tsha5-ang1-a2
明星,bing5-tshenn1
虎尾,hoo2-bue2
布袋戲館,poo3-te7-hi3-kuan2
開演,khai1-ian2
勞委會,lo5-ui2-hue7
牚牢咧,thenn3-tiau5--leh4
桃竹苗區,tho5-tik4-biau5-khu1
就業,tsiu7-giap8
中心,tiong1-sim1
資方,tsu1-hong1
排斥,pai5-thik4
辛勞,sin1-lo5
允頭路,in2-thau5-loo7
聖經,sing3-king1
態度,thai7-too7
頕頭,thim3-thau5
阿炮,a1-phau3
斟,thin5
烏龍師的,oo1-liong5-sai1--e5
祕訣,pi3-kuat4
準咧,tsun2--leh4
師的,sai1--e5
多多,to1-to1
指教,tsi2-kau3
畜產,thiok4-san2
試驗所,tshi3-giam7-soo2
郭,kueh4
猛德,bing2-tik4
研發,gian2-huat4
三段式,sann1-tuann7-sik4
屎尿,sai2-jio7
系統,he7-thong2
麥,beh8
糶,thio3
小丑仔,siau2-thiu2-a2,siau2-thiunn2-a2
藝名,ge7-mia5
脫線,thuat4-suann3
挩窗,thuah4-thang1
密密,bat8-bat8
烏點,oo1-tiam2
筊本矣,kiau2-pun2--ah4
公家,kong1-ka1
退休金,thue3-hiu1-kim1
平均,ping5-kun1
勞工,lo5-kang1
兩萬,nng7-ban7
量,liong7
拍賣,phah4-be7
塗魠魚,thoo5-thuh4-hi5
臺鐵,tai5-thih4
脫箠,thut4-tshe5
緊縒慢,kin2-tsuah8-ban7
頂禮拜,ting2-le2-pai3
臺大,tai5-tai7
學系,hak8-he7
某乜,boo2-mi2
紹介,siau7-kai3
石杵,tsioh8-thu2
萬外,ban7-gua7
鉼,phiann2
鐵鉼,thih4-phiann2
㧌去矣,mau1--khi3--ah4
椅仔,i2-a2
撨,tshiau5
直,tit8
桌仔,toh4-a2
搝,giu2
敨開,thau2--khui1
撥一下,puah4--tsit8-e7
機艙,ki1-tshng1
標誌,piau1-tsi3
逃生,to5-sing1
懸踏鞋,kuan5-tah8-e5
褪掉,thng3-tiau7
有關,iu2-kuan1
救生,kiu3-sing1
事項,su7-hang7
卡,kha2
簽,tshiam1
七萬,tshit4-ban7
兩星,nng7-tshenn1
碰,pong7
幫,pang1
孤支,koo1-ki1
號碼,ho7-ma2
孤碰,koo1-phong3
專車,tsuan1-tshia1
四十八,si3-tsap8-peh4
四千,si3-tshing1
三星,sann1-tshenn1
是乎,si7--honnh4
拜二,pai3-ji7
開的,khui1--e5
版路,pan2-loo7
十八仔,sip8-pat4-a2
開開開,khui1-khui1-khui1
較講,khah4-kong2
住所,tsu7-soo2
台中市,tai5-tiong1-tshi7
清水區,tshing1-tsui2-khu1
北埔里,pak4-poo1-li2
鄰,lin5
大街路,tua7-ke1-loo7
七十四,tshit4-tsap8-si3
巷,hang7
總統府,tsong2-thong2-hu2
台北市,tai5-pak4-tshi7
重慶南路,tiong5-khing3-lam5-loo7
二十二,ji7-tsap8-ji7
紲接,sua3-tsiap4
柴,tsha5
添,thiam1
上好,siong7-ho2
觸,tak4
激膠,kik4-ka1
相刜,sio1-phut4
雞鴨,ke1-ah4
落田,loh8-tshan5
菜蔬,tshai3-se1
補貼,poo2-thiap4
觸舌,tak4-tsih8
頭毛,thau5-mng5
黏黐黐,liam5-thi1-thi1
膏膏,ko5-ko5
十外,tsap8-gua7
會得過,e7-tit4-kue3
兄弟仔,hiann1-ti7-a2
縣長,kuan7-tiunn2
甜甜,tinn1-tinn1
媠噹噹,sui2-tang1-tang1
褲底,khoo3-te2
好好,ho2-ho2
破空,phua3-khang1
新郎,sin1-long5
懸懸,kuan5-kuan5
囝孫,kiann2-sun1
代代,tai7-tai7
狀元,tsiong7-guan5
手,tshiu2
天長地久,thian1-tiong5-te7-kiu2
萬年,ban7-ni5
茶,te5
可憐,kho2-lian5
落喉,loh8-au5
拍歹,phah4-phainn2
行情,hang5-tsing5
阿娟,a1-kuan1
後生呢,hau7-senn1--nih4
敢矣呢,kann2--ah4--nih4
欶,suh4
空氣,khong1-khi3
飽矣呢,pa2--ah4--nih4
去啦嘿,khi3--lah4--heh4
開刀無,khui1-to1--bo5
灶,tsau3
鼎,tiann2
散赤,san3-tshiah4
曷著,ah8-tioh8
辯解,pian7-kai2
功課,kong1-kho3
耍,sng2
救護車,kiu3-hoo7-tshia1
鹹,kiam5
滷肉飯,loo2-bah4-png7
腥臊,tshenn1-tshau1
旋,suan1
客氣啦,kheh4-khi3--lah4
哺,poo7
明仔暗,bin5-a2-am3
落雨的,loh8-hoo7--e5
阿滿,a1-mua2
姨,i5
惜𪜶無,sioh4--in1--bo5
月桃花,gueh8-tho5-hue1
卯咧,mauh4--leh4
傳來,thuan5-lai5
一陣仔,tsit8-tsun7-a2
一陣,tsit8-tsun7
抓咧,jiau3--leh4
八十,peh4-tsap8
走馬燈,tsau2-be2-ting1
遨,go5
一箍遛遛,tsit8-khoo1-liu3-liu3
殕殕,phu2-phu2
霧霧,bu7-bu7
大嫂,tua7-so2
準若,tsun2-na7
油煙,iu5-ian1
喝的,huah4--e5
團結,thuan5-kiat4
猶有,iau2-u7
汽水,khi3-tsui2
糖,thng5
感慨起來,kam2-khai3--khi2-lai5
大川,tai7-tshuan1
倯,song5
神經,sin5-king1
落台,loh8-tai5
毋成猴,m7-tsiann5-kau5
登台,ting1-tai5
表演,piau2-ian2
厝邊兜,tshu3-pinn1-tau1
加講話,ke1-kong2-ue7
阿英,a1-ing1
事事,su7-su7
倚靠人,ua2-kho3--lang5
日日,jit8-jit8
消磨,siau1-moo5
步步,poo7-poo7
一一,it4-it4
解說,kai2-sueh4
萬萬,ban7-ban7
足足,tsiok4-tsiok4
頓,tng3
冷冷,ling2-ling2
脆脆,tshe3-tshe3
攪攪咧,kiau2-kiau2--leh4
煎,tsian1
馬鈴薯,ma2-ling5-tsi5
蔥頭,tshang1-thau5
抐抐開,la7-la7--khui1
炒,tsha2
抐抐咧,la7-la7--leh4
崁,kham3
翕一時,hip4--tsit8-si5
睏睏咧,khun3-khun3--leh4
收收,siu1-siu1
炒炒,tsha2-tsha2
熟,sik8
問問咧,mng7-mng7--leh4
清清楚楚,tshing1-tshing1-tsho2-tsho2
花矸仔,hue1-kan1-a2
挵挵破,long3-long3--phua3
喙齒,tshui3-khi2
哺哺,poo7-poo7
弟,ti6
割割,kuah4-kuah4
塗豆,thoo5-tau7
擘擘,peh4-peh4
高麗,ko1-le5
烘烘,hang1-hang1
軟,nng2
切,tshiat4
塑膠管,sok4-ka1-kong2
拗,au2
曲,khiau1
麵,mi7
燒燒燒,sio1-sio1-sio1
寒天,kuann5-thinn1
冷冷冷,ling2-ling2-ling2
粉粉粉,hun2-hun2-hun2
肥肉,pui5-bah4
飫飫飫,ui3-ui3-ui3
皮膚,phue5-hu1
摸起來,bong1--khi2-lai5
幼幼幼,iu3-iu3-iu3
囡仔咧,gin2-a2--leh4
肉肉肉,bah4-bah4-bah4
紅紅紅,ang5-ang5-ang5
竹篙,tik4-ko1
長長長,tng5-tng5-tng5
𠕇𠕇𠕇,ting7-ting7-ting7
塗豆湯,thoo5-tau7-thng1
炕,khong3
綿綿綿,mi5-mi5-mi5
白白白,peh8-peh8-peh8
罩霧,ta3-bu7
白茫茫,peh8-bong5-bong5
蔥仔,tshang1-a2
菜頭,tshai3-thau5
白蔥蔥,peh8-tshang1-tshang1
鞋仔,e5-a2
白鑠鑠,peh8-siak4-siak4
活跳跳,uah8-thiau3-thiau3
死翹翹,si2-khiau3-khiau3
喙鬚,tshui3-tshiu1
老硞硞矣,lau7-khok4-khok4--ah4
某喔,boo2--ooh4
行透透,kiann5-thau3-thau3
無暝無日,bo5-me5-bo5-jit8
南北二路,lam5-pak4-ji7-loo7
芳貢貢,phang1-kong3-kong3
油蔥餅,iu5-tshang1-piann2
你咧,li2--leh4
膨皮膨皮,phong3-phue5-phong3-phue5
磨,bua5
利閃閃,lai7-siam2-siam2
肥朒朒,pui5-lut4-lut4
歹勢喔,phainn2-se3--ooh4
本底,pun2-te2
烏㽎㽎,oo1-sim3-sim3
白矣,peh8--ah4
烏趖趖,oo1-so5-so5
行過去矣,kiann5--kue3-khi3--ah4
菜瓜布,tshai3-kue1-poo3
挕捒,hinn3-sak4
眠床,bin5-tshng5
狹櫼櫼,eh8-tsinn1-tsinn1
𤲍燒,kheh4-sio1
面憂面結,bin7-iu1-bin7-kat4
冷去矣,ling2--khi3--ah4
感受,kam2-siu7
燒滾滾,sio1-kun2-kun2
鹹篤篤,kiam5-tok4-tok4
會食得,e7-tsiah8--tit4
硞硞輾,khok8-khok8-lian3
球,kiu5
揣無,tshue7-bo5
沓沓滴滴,tap8-tap8-tih4-tih4
零零星星,lan5-lan5-san1-san1
齊全,tsiau5-tsng5
窸窸窣窣,si1-si1-sut8-sut8
欺騙我,khi1-phian3--gua2
用意,iong7-i3
散仙散仙,suann3-sian1-suann3-sian1
脫線脫線,thuat4-suann3-thuat4-suann3
儑面儑面,gam7-bin7-gam7-bin7
數想,siau3-siunn7
拐,kuai2
瘦搐搐,san2-tiuh4-tiuh4
阿宏,a1-hong5
老實老實,lau2-sit8-lau2-sit8
阿莉,a1-li7
彎彎曲曲,uan1-uan1-khiau1-khiau1
阿志,a1-tsi3
客氣客氣,kheh4-khi3-kheh4-khi3
客客氣氣,kheh4-kheh4-khi3-khi3
聽講,thiann1-kong2
鬼鬼怪怪,kui2-kui2-kuai3-kuai3
捎無摠,sa1-bo5-tsang2
阿玲,a1-ling5
俊的,tsun3--e5
狡怪狡怪,kau2-kuai3-kau2-kuai3
粗魯粗魯,tshoo1-loo2-tshoo1-loo2
拚,piann3
路用,loo7-ing7
分紅,pun1-ang5
火燒厝矣,hue2-sio1-tshu3--ah4
戇大呆乎,gong7-tua7-tai1--honnh4
久久仔,ku2-ku2-a2
聽了,thiann1-liau2
調血,tiau7-hueh4
補血,poo2-hueh4
血路,hueh4-loo7
調,tiau7
順順順,sun7-sun7-sun7
精,tsing1
神,sin5
飽足,pa2-tsiok4
緊緊,kin2-kin2
平平,penn5-penn5
參茸,som1-jiong5
藥酒,ioh8-tsiu2
百仙,pah4-sian1
親愛的,tshin1-ai3--e5
臭彈,tshau3-tuann7
狗仔,kau2-a2
厝邊隔壁,tshu3-pinn1-keh4-piah4
熟似,sik8-sai7
交陪,kau1-pue5
蘇先生,soo1--sian1-sinn1
交際,kau1-tse3
盤撋,puann5-nua2
做生理,tso3-sing1-li2
合,hah8
你兄我弟,li2-hiann1-gua2-ti7
換準,uann7-tsun2
頭先,thau5-sing1
跋感情,puah8-kam2-tsing5
阿勇仔,a1-iong2--a2
阿君仔,a1-kun1--a2
國仔,kok4--a2
精神,tsing1-sin5
昨暗,tsa1-am3
暝,me5
臆,ioh4
阿六仔,a1-lak8-a2
倒擔,to2-tann3
做生日,tso3-senn1-jit8
豐沛,phong1-phai3
刣掉,thai5-tiau7
新婦,sin1-pu7
師娘,su1-niu5
阿吉仔,a1-kiat4-a2
江,kang1
認,jin7
查埔的,tsa1-poo1--e5
戶口,hoo7-khau2
山區,suann1-khu1
庄跤的,tsng1-kha1--e5
虱目仔,sat4-bak8-a2
早前,tsa2-tsing5
厚刺,kau7-tshi3
特色,tik8-sik4
魚鱗,hi5-lan5
兩百外,nng7-pah4-gua7
肉質,bah4-tsit4
鮮甜,tshinn1-tinn1
粗絲,tshoo1-si1
紅蟳,ang5-tsim5
蟳仔,tsim5-a2
體型,the2-hing5
演說,ian2-suat4
標題,piau1-te5
適當,sik4-tong3
火燒山,hue2-sio1-suann1
牽成,khan1-sing5
換帖的,uann7-thiap4--e5
感情,kam2-tsing5
色水,sik4-tsui2
頭拄仔,thau5-tu2-a2
屎,sai2
應酬,ing3-siu5
定定,tiann7-tiann7
傷重,siong1-tiong7
雞災,ke1-tse1
亞洲,a1-tsiu1
五四三的,goo7-si3-sann1--e5
予你的,hoo7--li2--e5
貓仔,niau1-a2
少數,tsio2-soo3
留落來,lau5--loh8-lai5
滿月,mua2-gueh8
送人,sang3--lang5
古早人,koo2-tsa2-lang5
調查表,tiau5-tsa1-pio2
寫落來,sia2--loh8-lai5
衛生,ue7-sing1
垃圾垃圾,lah4-sap4-lah4-sap4
認同,jin7-tong5
記者,ki3-tsia2
報導,po3-to7
人權,lin5-khuan5
干涉,kan1-siap8
凡事,huan5-su7
請示,tshing2-si7
唸經,liam7-king1
消災解厄,siau1-tsai1-kai2-eh4
官員,kuann1-guan5
民間,bin5-kan1
環評,khuan5-phing5
照理,tsiau3-li2
人客,lang5-kheh4
阿生,a1-sing1
親家,tshin1-ke1
氣象,khi3-siong7
報告,po3-ko3
禮拜二,le2-pai3-ji7
透風,thau3-hong1
疊,thah8
厚的,kau7--e5
久乎,ku2--honnh4
大門,tua7-mng5
尪仔的,ang1-a2--e5
割包,kuah4-pau1
象徵,siong7-ting1
意涵,i3-ham5
正確的,tsing3-khak4--e5
洗頭水,se2-thau5-tsui2
天然,thian1-jian5
兩罐仔,nng7-kuan3-a2
試,tshi3
看覓仔,khuann3-mai7--a2
眼前,gan2-tsian5
朱,tsu1
捌你,bat4--li2
捌伊,bat4--i1
煞未,suah4--bue7
等一下,tan2--tsit8-e7
振作咧,tsin2-tsok4--leh4
各人,kok4-lang5
下毒,he7-tok8
相搶,sio1-tshiunn2
天公伯仔,thinn1-kong1-peh4--a2
賜,su3
予咱的,hoo7--lan2--e5
開破,khui1-phua3
孫仔,sun1-a2
睏睏,khun3-khun3
毋好,m7-ho2
拍矣啦,phah4--ah4--lah4
拍矣,phah4--ah4
敢矣,kann2--ah4
偷提,thau1-theh8
三嬸,sann1-tsim2
袂行得,be7-kiann5--tit4
摃破,kong3-phua3
玻璃,po1-le5
反應過來,huan2-ing3--kue3-lai5
壁頂,piah4-ting2
掛,kua3
幅,pak4
附近,hu3-kin7
影一下,iann2--tsit8-e7
無愛啦,bo5-ai3--lah4
阿達仔,a1-tat8--a2
愛人矣,ai3--lang5--ah4
管待,kuan2-thai7
閒仔代,ing5-a2-tai7
傱,tsong5
一台仔,tsit8-tai5-a2
準時,tsun2-si5
哀爸叫母,ai1-pe7-kio3-bu2
工夫,kang1-hu1
設計,siat4-ke3
軁,nng3
講一聲,kong2--tsit8-siann1
久呢,ku2--neh4
寫過矣,sia2--kue3--ah4
阿珊仔,a1-san1--a2
罵過矣,me7--kue3--ah4
興趣,hing3-tshu3
恐怖片,khiong2-poo3-phinn3
興趣矣,hing3-tshu3--ah4
代誌矣,tai7-tsi3--ah4
清楚矣,tshing1-tsho2--ah4
走一逝,tsau2--tsit8-tsua7
西洋,se1-iunn5
鬼仔節,kui2-a2-tseh4
下課,ha7-kho3
辦公室,pan7-kong1-sik4
清氣,tshing1-khi3
聽喙,thiann1-tshui3
導演,to7-ian2
雅哲,nga2-tiat4
邀請,iau1-tshiann2
信樂團,sin3-gak8-thuan5
主唱,tsu2-tshiunn3
十幾,tsap8-kui2
義工,gi7-kang1
翕,hip4
反核,huan2-hut8
毋挃,m7-tinnh8
宏南,hong5-lam5
宏毅,hong5-ge7
宿舍,sok4-sia3
時期,si5-ki5
建築,kian3-tiok8
從到今,tsing5-kau3-tann1
完整,uan5-tsing2
血癌,hueh4-gam5
化療,hua3-liau5
治療,ti7-liau5
疼搐搐,thiann3-tiuh4-tiuh4
過敏,kue3-bin2
手指,tshiu2-tsi2
倒手,to3-tshiu2
尾二指,bue2-ji7-tsainn2
腫,tsing2
煙腸,ian1-tshiang5
奶水,ling1-tsui2
嘈嘈滴,tshauh8-tshauh8-tih4
嚇驚我,heh4-kiann1--gua2
嚓一下,tshiak8--tsit8-e7
有錢,u7-tsinn5
三妻四妾,sam1-tshe1-su3-tshiap4
四常,su3-siong5
尺,tshioh4
尺的,tshioh4--e5
四方的,su3-hong1--e5
通緝令,thong1-tship4-ling7
洪先生,ang5--sian1-sinn1
翼,sit8
無要無意,bo5-iau3-bo5-i3
剉,tsho3
拆,thiah4
鹽,iam5
一撮仔,tsit8-tshok4-a2
慘慼,tsham2-tshueh4
說,sueh4
薰,hun1
焠,tshuh4
輾輾咧,lian3-lian3--leh4
跩跩咧,tsuainn7-tsuainn7--leh4
稻草,tiu7-tshau2
辮出,pinn7-tshut4
花字,hue1-ji7
甜粿,tinn1-kue2
八寶飯,pat4-po2-png7
年節,ni5-tsueh4
秫米,tsut8-bi2
歹矣,phainn2--ah4
張掇,tiunn1-tuah4
封建,hong1-kian3
制度,tse3-too7
拍破,phah4-phua3
開創,khai1-tshong3
現代化,hian7-tai7-hua3
尾仔,bue2--a2
官僚,kuann1-liau5
政客,tsing3-kheh4
奪取,tuat8-tshu2
囤,tun2
手下,tshiu2-e7
滇狂,tian1-kong5
城門,siann5-mng5
門扇,mng5-sinn3
劃,uih8
袋,te7
剪去,tsian2--khi3
剪綹仔,tsian2-liu2-a2
月日,geh8-jit8
收割,siu1-kuah4
到嘛,kau3--mah4
攑目,giah8-bak8
園,hng5
割啦,kuah4--lah4
西部,sai1-poo7
後山,au7-suann1
行袂開跤,kiann5-bue7-khui1-kha1
黏咧,liam5--leh4
傳道,thuan5-to7
見聞記,kian3-bun5-ki3
降祥,kang3-siong5
草堆頂,tshau2-tui1-ting2
眠夢,bin5-bang7
兒童,ji5-tong5
宗教,tsong1-kau3
懷恩,huai5-un1
雜錄,tsap8-liok8
近近,kin7-kin7
一霎仔久,tsit8-tiap4-a2-ku2
海,hai2
東洋,tang1-iunn5
景,king2
將來,tsiong1-lai5
用心,ing7-sim1
大大,tua7-tua7
整頓,tsing2-tun3
的確,tik4-khak4
集倚,tsip8-ua2
享福,hiong2-hok4
安樂,an1-lok8
管見,kuan2-kian3
培火,pue5-hue2
論,lun7
白話字,peh8-ue7-ji7
漢章,han3-tsiong1
牧師,bok8-su1
茂清,boo7-tshing1
交戰,kau1-tsian3
臺南,tai5-lam5
府城,hu2-siann5
教會報,kau3-hue7-po3
編輯室,pian1-tsip8-sik4
賴,lua7
仁聲,jin5-sing1
越頭過來,uat8-thau5--kue3-lai5
天真,thian1-tsin1
浪漫,long7-ban7
燈塔,ting1-thah4
討海,tho2-hai2
靠岸,kho3-huann7
漁港,hi5-kang2
奉獻,hong7-hian3
迷失,be5-sit4
烏烏暗暗,oo1-oo1-am3-am3
中央,tiong1-ng1
平仔,pinn5-a2
盧,loo5
誕春,tan3-tshun1
